股票代码,统计日期,营业总收入,营业收入,营业总成本,营业成本,税金及附加,销售费用,管理费用,财务费用,资产减值损失,投资收益,营业利润,营业外收入,营业外支出,利润总额,所得税,净利润,归属于母公司所有者的净利润,综合收益总额,归属于母公司普通股东综合收益总额
600368,2016/6/30,598817015.2,598817015.2,437559818.6,154551622.2,17841159.43,32760444.38,30690966.22,160941389.1,40774237.21,2921005.38,164178202,2457675.89,416964.31,166218913.6,32267882.59,133951031,144851854.3,133951031,144851854.3
600368,2016/9/30,872289184.2,872289184.2,659044731.3,227975399,21695121.6,56067115.05,45563729.9,237784034.4,69959331.27,5301024.93,218545477.9,3188811.73,715327.8,221018961.8,45494275.42,175524686.4,196865886.2,175524686.4,196865886.2
600368,2016/12/31,1289784608,1289784608,1060622740,355829876.5,31265908.22,94793994.54,76448795.94,342700050.6,159584114.4,-4531580.35,224630287,10152936.35,2714691.95,232068531.4,41443430.34,190625101.1,222157803.2,190625101.1,222157803.2
600373,2015/3/31,2795110801,2795110801,2503836565,1998210526,6503928.85,246494902.2,194198001.3,7849970.86,50579235.29,5529314.02,305803550.1,29650832.49,4849032.86,330605349.8,5550433.16,325054916.6,319857804.3,325054916.6,319857804.3
600373,2015/6/30,5269582191,5269582191,4808174079,3647493183,13217305.53,610664693.7,443578492,6307247.38,86913157.06,30902354.05,491670466.4,54493883.93,13437764.02,532726586.3,1545457.09,531181129.2,522098248.2,531181129.2,522098248.2
600373,2015/9/30,7987847633,7987847633,7216326644,5270620326,17865828.9,1047354528,702671601.7,1793273.51,176021085.8,43372979.74,814253968.7,82591767.58,19116948.56,877728787.7,13191763.86,864537023.9,814515539,864537023.9,814515539
600373,2015/12/31,11601620038,11601620038,10510413272,7458807099,24750879.53,1707428207,1155368982,-49930231.3,213988335.8,75667282.61,1175043323,122112096.4,76951406.63,1220204013,58244330.68,1161959682,1057955230,1148020120,1044015668
600373,2016/3/31,3179205261,3179205261,2817499695,1822229326,5971206.99,746258507,217353452.2,6019766.81,19667436.71,2702701.77,364638357.8,36274015.82,8804674.67,392107699,8153827.53,383953871.4,381253835.3,381867379.3,379167343.1
600373,2016/6/30,6098863000,6098863000,5472958869,3611910476,11082504.5,1282609883,505688808.7,-4142504.94,65809701.85,29301615.71,655312435.4,53603637.1,22769620.47,686146452.1,27973180.14,658173271.9,634443230.5,656672439.6,632942398.2
600373,2016/9/30,9220358165,9220358165,8245177227,5544447227,14615169.53,1760540077,849901629.6,-7759806.05,83432930.1,32942366.72,1024679966,70812813.7,27535287.01,1067957493,51581640.57,1016375852,988669957.4,1020978643,993272748.4
600373,2016/12/31,12775837643,12775837643,11519797582,7740467354,41245898.83,1910926928,1652980310,-67772246.89,241949338.3,63086605.22,1314481931,141747896.2,86358190.37,1369871637,88878250.07,1280993387,1295363885,1337641971,1352012470
600395,2015/9/30,2801137614,2801137614,2698989338,2057522563,135729429.8,49322885.35,417413523.8,60000935.52,-21000000,-81657164.46,20491111.4,13166219.64,2228513.92,31428817.12,16880723.62,14548093.5,14551415.74,14548093.5,14551415.74
600395,2015/12/31,4069023300,4069023300,3979246200,3175379200,174124500,62866400,473692700,77433600,15749800,-74044700,15732400,17983400,7990900,25724900,2524400,23200500,23205000,-63699800,-63754200
600395,2016/12/31,3914222900,3914222900,4308240700,2995344100,185014200,18008100,556055900,65685400,488133000,565935600,171917800,48613700,16342800,204188700,8168100,196020600,196022800,414818200,414914100
600518,2015/3/31,5002302679,5002302679,4046807861,3615955599,27410374.74,122403385.1,163989737.3,105671058.6,11377705.4,16748376.76,972243195.4,4946627.22,2489327.31,974700495.3,156788889.6,817911605.7,818078012.8,826956074.4,827122481.5
600518,2015/6/30,9065136984,9065136984,7405150745,6500565166,100988219.2,242396925.9,332330509.8,198597455.3,30272469.31,39600884,1699587123,10069279.33,2857141.7,1706799260,274416948.2,1432382312,1432900582,1449607065,1450125335
600518,2015/9/30,13455418683,13455418683,11015563031,9628925783,156367637.2,368639297.4,513386847.3,306233266,42010199.79,54575646.76,2494431299,16650649.4,3544100.32,2507537848,399574227.6,2107963621,2107492834,2102742561,2102271775
600518,2015/12/31,18066827952,18066827952,14921052955,12947273753,196688898.3,499306169,711490907.3,448993913.8,117299314,72154767.03,3217929764,38505114.44,13793779.65,3242641099,486184793.4,2756456306,2756734598,2769972006,2770250299
600518,2016/3/31,5885720305,5885720305,4730223369,4215092299,40645306.11,126994098.6,198997344.2,144771584.7,3722736.62,14840891.89,1170337828,7011622.71,1473847.13,1175875603,190159507.4,985716095.9,989039069.5,965848915.8,969171889.5
600518,2016/6/30,11203498642,11203498642,9138725792,7988012260,93184006.54,283992807.2,435568165.9,320744572,17223980.57,31171699.6,2095944550,13543609.91,5288526.57,2104199633,343600542.2,1760599091,1766030775,1743363982,1748795666
600518,2016/9/30,16456060217,16456060217,13435330662,11680409231,132135552.2,417110125.7,677698880.2,512240231.2,15736642.01,49519087.02,3070248642,23693562.64,7122077.19,3086820128,500018177.1,2586801951,2591738268,2570928569,2575864886
600518,2016/12/31,21642324070,21642324070,17751789320,15171530487,204219360.6,557972533.4,1035990882,721852991.4,60223064.52,67188605.08,3957723356,41225709.59,11372869.31,3987576196,650817070.6,3336759125,3340403640,3319185488,3322830002
600533,2015/3/31,1277866808,1276077524,1269500102,1133266701,80661276.57,8466162.6,24636537.99,21324155.68,1145268.16,685467.16,9052173.24,1314629.88,1232115.36,9134687.76,3488147.43,5646540.33,6610578.91,166908096.8,167872135.4
600533,2015/6/30,3037599070,3033894809,2946677805,2648418997,210208008.5,27042932.74,38672359.84,39413398.09,-17077891.11,7889084.07,98810348.68,1753624.28,2743114.38,97820858.58,22817805.8,75003052.78,76604434.26,354278807,355880188.5
600533,2015/9/30,4366900680,4359983226,4177118666,3702609576,319155781.9,41541408.42,58143370.31,73288772.48,-17620243,10979426.5,202803393.4,1980298.2,3061716.26,201721975.4,50871107.25,150850868.1,153786853.2,48812548.07,51748533.15
600533,2015/12/31,5745188662,5736640330,5534167384,4840549932,430776382.2,61540295.63,73116733.43,100457504.7,27726536.79,53919288.06,264940565.5,2345202.12,3342426.7,263943340.9,87472774.11,176470566.8,185728083.8,423124767.2,432382284.2
600533,2016/3/31,597358272.5,595236613.1,588763721.8,473353910.8,47011997.69,9102810.44,24339853.55,36827014.91,-1871865.65,1390313.07,12302154.7,61126.38,1197435.37,11165845.71,4012553.48,7153292.23,9652220.71,178902537.7,181401466.2
600533,2016/6/30,825091047.3,820510891.1,867940945.8,637649953.8,63424006.78,18887183.69,45532605.13,76564196.09,25883000.31,67594787.18,13209562.7,3614285.6,1322817.86,15501030.44,2867840.66,12633189.78,23708696.79,40178169.24,51253676.25
600533,2016/9/30,1317662352,1311303762,1369358866,1060418014,84958936.06,30985894.42,70627522.16,106411232.2,15957267.17,93636630.42,44706480.58,3875871.72,1456087.54,47126264.76,10331622.25,36794642.51,46648948.72,3019134.47,12873440.68
600533,2016/12/31,2904180769,2895865810,2743871914,2302868884,187148700,45093880.35,79066380.3,136507473.7,-6813404.68,95260870.04,240251790.7,6173812.42,1371702.19,245053900.9,65312734.57,179741166.3,195387402.8,2461148.13,18107384.64
600538,2015/3/31,118600581.5,118600581.5,121722723.9,103444561.9,343836.65,6490005.58,10577524.38,904679.31,-37884,483655.89,-2638486.47,67664.57,58432.41,-2629254.31,487256.79,-3116511.1,-3542056.62,-3116511.1,-3542056.62
600538,2015/6/30,239330911.1,239330911.1,242630736.7,203917814.4,804904.14,13605649.56,21602636.22,1834493.58,865238.8,5123886.03,1824060.39,2384616.02,306913.69,3901762.72,707653.71,3194109.01,706249.3,3194109.01,706249.3
600538,2015/9/30,354905860.5,354905860.5,364242445.1,304061510.6,1387713.19,21564475.82,33765635.11,2608961.63,854148.8,5982625.76,-3353958.82,2464166.54,401933.54,-1291725.82,1115224.62,-2406950.44,-3911243.2,-2406950.44,-3911243.2
600538,2015/12/31,506408018,506408018,510800587.4,422207877,2131127.23,32200144.19,45601147.2,2876617.91,5783673.82,11377749.04,6985179.63,3009469.65,382051.77,9612597.51,1362893.59,8249703.92,4053060.49,8249703.92,4053060.49
600538,2016/3/31,101886928.2,101886928.2,109772978.6,88412251.17,435393.15,7296319.88,12981619.32,632204.44,15190.6,461863.01,-7424187.31,154983.51,149179.78,-7418383.58,492981.37,-7911364.95,-6384543.99,-7911364.95,-6384543.99
600538,2016/6/30,231944944,231944944,254755303.3,206682957.7,825351.4,16593322.66,25910463.9,1235086.78,3508120.92,4280164.38,-18530194.93,1718949.42,948411.9,-17759657.41,265446.21,-18025103.62,-12382138.29,-18025103.62,-12382138.29
600538,2016/9/30,329652277.8,329652277.8,364039935.2,293270305.7,1115772.6,26214136.65,38486479.25,1433895.86,3519345.12,5299424.65,-29088232.68,1761536.23,1017615.71,-28344312.16,9339.21,-28353651.37,-19836503.2,-28353651.37,-19836503.2
600538,2016/12/31,455408516.2,455408516.2,513595831.9,406193994.1,3800855.9,38218758.49,55429645.29,2762940.6,7189637.47,7972875.66,-50214439.96,3084571.82,1392960.32,-48522828.46,528355.51,-49051183.97,-31861949.38,-49051183.97,-31861949.38
600546,2015/6/30,24968004823,24968004823,24822373066,23451224164,163058408.1,204309935.1,502320851.1,491475545,9984162.84,442501.94,146074259.1,2263662.96,14309975.85,134027946.2,73079631.89,60948314.29,8924355.76,60948314.29,8924355.76
600546,2015/9/30,38630492806,38630492806,38523894374,36495265144,236620942.8,322234219.9,740912997,718797844.5,10063225.58,442501.94,107040934.4,6120459.03,16690062.94,96471330.5,105504662.2,-9033331.65,-88719319.06,-9033331.65,-88719319.06
600546,2015/12/31,39594894256,39594894256,41599065056,37229558526,309520100.5,495728714.4,1093155794,1630395190,840706731.8,-2522179.69,-2006692980,18322651.73,55615047.8,-2043985376,220089835.5,-2264075211,-2380214079,-2264068223,-2380207091
600546,2016/9/30,37350513186,37350513186,37676591972,35825705515,235730593.6,190676985.4,713436692.8,697668897,13373288.63,333380,-325745405.9,12986520.83,9405942.45,-322164827.5,90983200.8,-413148028.3,-498482998.2,-413148028.3,-498482998.2
600546,2016/12/31,49159759541,49159759541,50209014831,45403044241,518477747.9,232188980.7,945439290.6,1643914646,1465949925,2251742353,1202487063,22998001.97,168815141.4,1056669924,402512659.5,654157264.4,307680268.3,654153070.1,307676074
600603,2016/12/31,630712893.7,630712893.7,340232106.2,148053161.1,59937000.75,9772488.77,50071614.8,70324110.57,2073730.19,9624310.8,282203027.8,814540.26,4150817.22,278866750.9,31995639.46,246871111.4,246871111.4,246871111.4,246871111.4
600648,2015/3/31,1917912370,1917912370,1588886474,1269642542,139962982.3,50742954.97,83762228.73,44934192.77,-158427.54,10512334.74,339538007.1,2650741.64,685490.43,341503258.4,90856756.9,250646501.5,240608530.8,250332536.9,240294566.2
600648,2015/6/30,3557580980,3557580980,3134393225,2551919260,175733193.9,108022808.8,176298731,119250346.3,3168884.51,38764040.67,461951823.2,5974264.79,1021269.3,466904818.7,133877169.1,333027649.6,311961654.6,311504477.9,290438483
600648,2015/9/30,5061194130,5061194130,4546359435,3730332673,203755556.6,152102773.7,265257366.9,191725724.5,3185340.5,56638162.41,571472801.8,25364988.42,1096985.6,595740804.6,157352493.9,438388310.7,407778944.5,145226113,114616746.8
600648,2015/12/31,7894846029,7894846029,7142941521,5969549068,389425224.9,224929280.6,380333862.5,173821156.4,4882928.92,45462892.84,797367460.8,62908769.54,6163192.76,854113037.5,271021059,583091978.5,539417079.7,387388590.2,343713691.4
600648,2016/3/31,1421628506,1421628506,1350543189,1101746396,30557865.48,64466923.51,100820309.2,53310848.36,-359153.74,2984778.32,74070034.27,4321011.11,705277.39,77685767.99,37785312.95,39900455.04,30283457.11,-21225813.18,-30842811.11
600648,2016/6/30,3960324987,3960324987,3425118595,2801665436,240346183.2,122884342,202646324.5,105542544.7,-47966235.53,10701117.59,545907265.3,8650168.21,312603.74,554244829.8,172760522.4,381484307.3,366932926.1,320693839.8,306142458.6
600648,2016/9/30,6601637413,6601637413,5747519338,4754349857,403704911.2,182983347.7,300191322.6,152792427.3,-46502528,35093236.74,889211065.8,21096658.94,1577899.37,908729825.4,262570597.2,646159228.1,623114040.6,627971204,604926016.4
600648,2016/12/31,8657113972,8657113972,7671162874,6279371549,532399584.8,273400403.4,408430288.2,201721813.2,-24160764.8,47687126.76,1033638825,49965132.61,19205541.69,1064398416,307568615.9,756829799.9,722553205.3,738567793.5,704291198.9
600663,2015/6/30,2505343229,2505343229,1760757497,1074512034,218232776.5,89971680.12,88677908.84,289091763.4,271333.67,213711137.8,958296870.3,8236016.96,2850,966530037.2,218656443.7,747873593.6,673850574.4,1378702265,1303682424
600663,2015/9/30,4228619729,4228619729,2924725338,1845629413,377245678.7,104070452,133530060.3,464150757.8,98976.68,342988588.9,1646882980,59831900.83,2881.68,1706711999,383492090.1,1323219909,1126876549,1594208961,1398364012
600663,2015/12/31,5631357903,5631357903,4048393294,2558324187,531602650.9,151709466.2,216386567.6,592055262.3,-1684840.06,1098115306,2681079914,94055727.89,104188.56,2775031454,653126549.5,2121904904,1900023511,2491229024,2269596837
600663,2016/6/30,3788476162,3788476162,2455253852,1573274185,480215539.2,67618136.11,96794677.05,233318741.2,4032573.85,181881283.5,1515103594,20521107.5,349395.71,1535275305,363602139.7,1171673166,881557757.9,1062001450,772446754.6
600663,2016/9/30,6689908019,6689908019,4738906509,3542188947,571988522.1,96849728.28,148539049.5,375170899.7,4169362.43,277950241.2,2228951751,30877683.86,666006.72,2259163428,537965948,1721197480,1352217739,1617369592,1249019787
600663,2016/12/31,12807148076,12807148076,9092979181,6762756628,1083082240,158465658.4,257023056.8,560248590.8,271403007.6,475036668.2,4189205563,104631104.9,4545604.04,4289291064,1020150572,3269140492,2648735993,4169223118,3559395439
600686,2015/3/31,4182145856,4182145856,4102238489,3641395603,30037248.53,226117124.8,184936573.5,39950.53,19711988.85,15311227.97,96575285.21,5303666.75,988394.61,100890557.4,16247438.65,84643118.7,39413795.96,84077160.87,39033958.49
600686,2015/6/30,10285820199,10285820199,10017163403,8759245543,73452982.78,573765314.1,420837381.5,8504737.87,181357444.1,38714936.86,307457382.4,24938083.67,801345.98,331594120.1,60325844.78,271268275.3,148373012.8,271215684.1,148246799.1
600686,2015/9/30,17394567290,17394567290,16787325891,14686250634,100966410.2,1040416436,666043124.9,-63526836.28,357176121.9,49469121.83,647470121.5,69583554.48,102491480.4,614562195.5,122054530.9,492507664.6,269153272.6,492410929.6,268993951.1
600686,2015/12/31,26834901328,26834901328,25746763709,22233864503,153814182.5,1708275857,1071799575,-115100270,694109861.9,85051568.25,1158149187,147583388.7,198926706.2,1106805869,160762309.8,946043559.7,535200505.1,948319720.8,536451735.7
600686,2016/3/31,6100706188,6100706188,6005476661,5260922090,20993857.51,389760824,257384719.7,4684042.31,71731127.73,6607978.9,112760606.3,10378599.22,1545775.06,121593430.5,21350763.39,100242667.1,56292733.38,101090471.9,56801416.27
600686,2016/6/30,11079045294,11079045294,10914557967,9447075101,47600492.91,736799918.4,510621708.6,-42083659.58,214544406.2,23664954.22,197149891,85546818.54,9886432.44,272810277.1,42973316.42,229836960.6,164241841.5,228260480.3,163499153.5
600686,2016/9/30,15900480938,15900480938,16113617423,13856893980,69849320.18,1105436866,796061994.1,-20085642.67,305460906.2,30340855.66,-168817729.8,116114691.7,267152631.4,-319855669.6,50140298.25,-369995967.8,-101681857.2,-372259583.8,-103019390.5
600686,2016/12/31,21827961682,21827961682,23467032481,19884954687,120939112.7,1631282157,1058747111,-79201743.48,850311157,52458883.56,-1570562016,192451990.8,381610496.1,-1759720521,134682984.7,-1894403506,-718590483.2,-1897548596,-720545909.1
600693,2015/6/30,830422533.2,830422533.2,801038680.1,631872450.8,20779474.17,112952989.9,32536847.07,2811450.04,85468.13,23207416.2,58564089.68,324840.95,125287.52,58763643.11,15627158.67,43136484.44,45818144.88,43136484.44,45818144.88
600693,2015/9/30,1154461387,1154461387,1131039222,875934229.2,32415337.62,168590928.8,47408997.03,6584261.66,105467.8,25613840.53,36520316.03,14619061.5,632547.6,50506829.93,11691889.66,38814940.27,42339806.26,38814940.27,42339806.26
600693,2015/12/31,1626196785,1626196785,1610396953,1245531666,45560957.95,242799437.7,73814336.12,2746177.81,-55622.12,30189272.31,55913111.23,17061903.75,9697301.94,63277713.04,22036416.97,41241296.07,49372990.49,41241296.07,49372990.49
600693,2016/6/30,799160677.4,799160677.4,788249418.2,639421485.8,14340833.1,93115480.7,42949967.07,-1932018.4,353669.91,4186640.57,8811679.27,1871601.3,720377.4,9962903.17,4106820.57,5856082.6,10249909.89,5856082.6,10249909.89
600693,2016/9/30,1219823404,1219823404,1220229960,1006474438,18083240.61,131947140.2,66982767.15,-3611295.31,353669.91,4956660.89,2982245.33,3020655.79,1271037.84,4731863.28,3303647.86,1428215.42,8102191.88,1428215.42,8102191.88
600693,2016/12/31,3009898942,3009898942,2726557848,2252500857,175961494.7,197840788.7,97826491.4,2275809.29,152406.52,9429100.69,290898281.2,6070443.99,16726363.3,280242361.9,77431349.36,202811012.5,101046654.2,202811012.5,101046654.2
600696,2015/12/31,21045810,21045810,137653425.9,12580153.96,2001485.1,3451359.59,52395681.46,1193631.57,66031114.2,38535727.14,-78071888.74,16392074.32,100353860.5,-162033675,6007630.59,-168041305.6,-102424915.4,-168041305.6,-102424915.4
600696,2016/12/31,50458580.44,50458580.44,284125342.8,46340154.41,1018422.05,1752452.89,37041668.39,2428122.39,195544522.6,6854931.4,-219895480.9,241422.98,343820932.5,-563474990.4,1935801.53,-565410791.9,-459775858.2,-565410791.9,-459775858.2
600704,2015/3/31,9170456072,9121473712,8940597450,8376007159,134584739.3,228621571.6,151460897.9,46518853.29,3404229.35,27172768.92,271093940.2,20962889.65,6934062.05,285122767.8,87194640.38,197928127.4,142642108.7,245339497.1,190053478.4
600704,2015/6/30,18552140452,18446451977,18352556728,17153808858,181046211,486620568,309937549.7,186057749.9,35085791.13,342451220.6,600839678.6,30382446.5,18201390.09,613020735,156940073.2,456080661.9,349612842.6,663149157.1,557793317.5
600704,2015/9/30,1.27E+11,1.27E+11,1.27E+11,1.23E+11,331840167.4,1125118015,1086286815,676742758.3,209083993.8,846137178.9,1664888316,302892243.1,75864714.55,1891915844,276583030.1,1615332814,1180685000,1681284066,1260003883
600704,2015/12/31,1.83E+11,1.82E+11,1.82E+11,1.77E+11,561335023.2,1658274511,1647502665,728708561.8,567794840,1044385675,1965035323,373859624.7,125730668.4,2213164279,368413163.4,1844751115,1384537996,1961532749,1506849215
600704,2016/3/31,35864894003,35807070784,35430916920,34282007263,184421560,443399039.7,358612458.6,191409989.3,-28933390.98,1810050.04,464137729.9,71311405.08,22064708.91,513384426.1,121900726.8,391483699.2,281465919.8,338139450.4,238679642.3
600704,2016/6/30,86099798421,85984187611,84923725861,82704222411,303959674.2,918969287,767850023.4,412508295.3,-183783829.7,89254256.76,1258187096,112260964.9,47642967.86,1322805093,281924969.4,1040880123,730461385.5,953711372.5,658604503.3
600704,2016/9/30,1.36E+11,1.36E+11,1.34E+11,1.31E+11,370623866.1,1409903776,1208733594,472950117.7,-85554868.2,197546792.2,1965465958,156420927.1,62173214.1,2059713671,408351765.3,1651361906,1239858024,1618787253,1208182842
600704,2016/12/31,2.07E+11,2.07E+11,2.06E+11,2.00E+11,490535735.9,2036747439,1813215796,676017241,1451858896,2386018589,3161882479,230365443.8,87032621.19,3305215302,767310710.9,2537904591,2154323554,2577456643,2198789218
600787,2015/3/31,3333223659,3329140209,3310392980,3173453944,5778397.77,29409511.42,72316686.02,29362683.45,71757.43,6303760,29134439.24,2663117.72,509917.1,31287639.86,7656909.96,23630729.9,22159030.36,24858662.75,23386963.21
600787,2015/6/30,8446933247,8438302849,8409752930,8101932067,13410267.57,57119688.66,147056232.9,67242820.07,22991853.77,8336084.83,46010827.08,474612958.3,893852.93,519729932.5,133335396,386394536.5,385250879,384732071.5,383588414
600787,2015/9/30,12672151489,12660030377,12628028500,12191268322,20087193.28,84827399.84,230923868.9,98775515.67,2146200.23,9372336.59,53989750.37,481530040.4,2239732.66,533280058.1,128603202.9,404676855.3,406138918.6,401701401.4,403163464.6
600787,2015/12/31,17754394781,17736765416,17835752113,17113338068,25883725.29,128692104,375839533.2,113320395.2,78678286.91,8348060.26,-70928031.62,1000404218,19240308.97,910235877.9,249450757.8,660785120,666256673.1,658450773.9,663922327
600787,2016/3/31,2958340982,2955008384,2969819320,2797695374,6475222.61,27280593.48,87413892.29,47597667.57,3356569.74,999583.5,-10518344.29,313978387.8,8631472.23,294828571.2,71030111.49,223798459.7,229231543.6,222023889.8,227456973.7
600787,2016/6/30,6419531021,6412789422,6358153610,6030128992,12014924.74,55156508.65,190098420.3,55966121.46,14788642.39,12619644.52,72410240.9,486198510.3,9009271.57,549599479.7,138253835.1,411345644.6,409858218.2,410749621.9,407082895.3
600787,2016/9/30,9698365113,9688953741,9629910476,9149178047,16696301.92,89324815.75,275987645.2,73523417.83,25200248.25,12941984.07,79809806.61,510553365.7,14899490.77,575463681.6,144758045.3,430705636.2,430430924.8,431211139.8,427662679
600787,2016/12/31,15293055197,15280964375,15403334193,14531113522,66381765.4,146109062,436149944.2,69862090.9,153717808.6,-881859.68,-111556390.3,1222782405,46849880.71,1064376134,288175856.3,776200277.3,767444957.5,791092002.9,770031215.9
600794,2015/3/31,294990080,294990080,291348112.8,260571756.1,1229233.82,1810265.3,23529029.24,9263662.97,-5055834.66,-510043.16,4751678.75,7370097.37,555203.27,11566572.85,-15799203.07,27365775.92,25442983.31,27365775.92,25442983.31
600794,2015/6/30,461425639.7,461425639.7,427490304.3,367791310.4,4010996.65,3351639.49,41169799.92,14566139.83,-3399582.03,26850476.75,62276551.55,12418699.7,1424890.73,73270360.52,-2929897.31,76200257.83,73449050.43,95229638.36,92478430.96
600794,2015/9/30,539655104.3,539655104.3,516777498.5,407938166.1,5591510.3,5346571.82,61630451.25,23095542.85,13175256.21,45562703.74,66040480.04,14338882.05,2506888.28,77872473.81,900934.02,76971539.79,74027060.51,62852967.14,59908487.86
600794,2015/12/31,638753811.3,638753811.3,631580612.1,478631901.7,7296180.8,6615649.88,90957669.91,33442585.21,14636624.61,44308524.98,52992986.89,18724661.98,31488759.33,40228889.54,11148307.79,29080581.75,24561684.94,44119930.88,39601034.07
600794,2016/3/31,104843880.3,104843880.3,87780423.74,53375006.56,1312482.87,2959042.23,24468676.91,11122395.3,-5457180.13,-3740378.14,17989049.79,1658872.14,149208.63,19498713.3,10407569.16,9091144.14,7739173.84,-11984406.34,-13336376.64
600794,2016/6/30,229613601.2,229613601.2,183398961.9,124343145.8,2060981.87,4404084.6,43770770.5,19589217.94,-10769238.82,-3365790.49,54860897.85,3620127.49,671276.22,57809749.12,22284595.14,35525153.98,26974841.37,16393464.95,7843152.34
600794,2016/9/30,496771945.1,496771945.1,434653231.7,347546180.4,2520598.29,6120907.46,60793719.31,28500014.61,-10828188.35,-8988602.39,76288249.9,6859546.4,1136918.47,82010877.83,33571617.19,48439260.64,36314758.74,33195294.52,21070792.62
600794,2016/12/31,841846926.1,841846926.1,758513280.4,641816867.9,2893898.66,8630950.17,80356179.09,35102361.83,-10286977.19,-37685314.66,52766624.03,12230659.05,1742000.23,63255282.85,25187490.59,38067792.26,24663033.95,17913018.25,4508259.94
600811,2015/3/31,1218397176,1218397176,1387004070,1185301594,694956.39,11640390.55,72481350.92,117152264.5,-266485.96,416842456.6,248235562.5,2787478.12,7100.43,251015940.2,4118517.48,246897422.7,256096240,246835022.7,256033840
600811,2015/6/30,2825291533,2825291533,3179215932,2774128572,2413320.73,21930538.39,130925930.7,250292216,-474646.47,803633076.3,440190322.4,3285255.12,33662023.9,409813553.6,7447428.98,402366124.6,424959745.3,244906879.2,267500499.9
600811,2015/9/30,4495630367,4495630367,5029266054,4429992900,2468353.26,31806537.09,196129380.1,370813220.8,-1944336.91,1292208574,480693045.7,8059450.16,33758762.84,454993733,10996601.94,443997131.1,474161021.4,-108561970,-78398079.72
600811,2015/12/31,6214369312,6214369312,6957104767,6137142849,17226222.14,44128532.7,259113081.7,488831988.8,10662092.72,1592577041,896765218.6,11050961.02,407808088.7,500008090.9,10074580.48,489933510.4,642407388.3,90528378.01,243002255.9
600811,2016/3/31,1470064648,1470064648,1659440909,1437119136,225879.52,11058413.63,83922277.57,126645160.3,470041.14,450190787,229900411.7,817547.31,-384203.36,231102162.3,6024325.22,225077837.1,232178527.2,93609500.32,100710190.4
600811,2016/6/30,2582515673,2582515673,2927995480,2560803782,380302.85,23073862.81,143252446,202113022.3,-1627936.19,785818389.9,432942529.7,3625197.87,612346.3,435955381.2,5221759.2,430733622,446523747.7,304269797.1,320059922.8
600811,2016/9/30,3572403701,3572403701,4233264512,3534556560,1378874.64,49635149.53,247394463.2,394580804.6,5718660.13,1178200118,514920353.2,4012212.76,653265.78,518279300.2,2865841.75,515413458.5,507035671.1,374379139.3,366001351.9
600811,2016/12/31,6343195708,6343195708,7202836769,6129441510,131561893.9,73303620.27,352509760.1,475441785,40578200,1534542434,629913820.8,59692115.28,3735477.47,685870458.6,-34609618.52,720480077.2,762270149.9,509501345.9,551291418.7
600812,2015/6/30,4498757112,4498757112,4485833549,3768604318,24079215.76,361580724.5,191967801.3,135464422.5,4137066.74,14668481.18,27592043.85,6571100.81,1343172.58,32819972.08,9695905.71,23124066.37,34467152.64,23124467.93,34467554.2
600812,2015/9/30,6236725102,6236725102,6233422891,5181394725,31418222.42,523051227.7,305755772.4,189177650.4,2625292.25,23124540.33,26426751.52,10695253.04,2374119.73,34747884.83,15102569.36,19645315.47,31645409.06,20803439.59,32803533.18
600812,2015/12/31,7902502297,7902502297,7933793830,6464857215,39024043.47,710435927.8,433341796.8,251078505.7,35056341.33,41381717.21,10090184.64,66204874.54,3083513.45,73211545.73,22360831.65,50850714.08,62848317.65,52300791.9,64298395.47
600812,2016/3/31,2149634811,2149634811,2139695173,1771441427,16718747.44,162344060.1,122757647,65205683.37,1227608.77,6295000.33,16234638.13,1489159.67,52509.25,17671288.55,4295025.22,13376263.33,13879126.44,13075778.85,13578641.96
600812,2016/6/30,3959061853,3959061853,3947932603,3216247992,30747529.82,348362444.6,194111176.2,154028941.2,4434519.02,15411576.47,26540826.17,10425292.79,1792316.55,35173802.41,6399654.05,28774148.36,30118842.58,30079910.14,31424604.36
600812,2016/9/30,5976724189,5976724189,5957813602,4821611683,39741090.96,589722820.9,274758522.2,221853362.1,10126122.59,23472569.64,42383157.43,36349914,3957846.85,74775224.58,11503102.42,63272122.16,64755556.01,64953917.7,66437351.55
600812,2016/12/31,8082462781,8082462781,8149231568,6517821650,81528985.34,759225980.5,484995178.8,279270140.1,26389633.4,31021857.17,-35746930.29,118858488.5,4966263.23,78145295.02,26514013.82,51631281.2,54415076.9,54174745.03,56958540.73
600869,2015/3/31,2019288624,2019288624,1982248531,1638311348,7840715.6,154198740.6,82734124.94,88468265.91,10695335.02,49186747.39,86558433.5,18565915.27,796423.29,104327925.5,20011877.2,84316048.28,83296345.49,84316048.28,83296345.49
600869,2015/6/30,5196401856,5196401856,5070428091,4235731963,14595892.52,415046638.8,199687576.3,154217215.2,51148804.97,49625592.69,176781921.5,29964711.8,1604586.49,205142046.9,42439545.38,162702501.5,162310810.3,162702501.5,162310810.3
600869,2015/9/30,8333718311,8333718311,8094544028,6820057247,20593167.07,664967990.3,293317067.9,240791428.9,54817125.95,49431698.79,288755074.7,46806364.86,10439265.18,325122174.3,67976108.28,257146066.1,249921125.8,257146066.1,249921125.8
600869,2015/12/31,11710997672,11710997672,11406198606,9447649632,40276446.29,967357759.6,430571548.2,311281891.5,209061328.4,135331037.4,443678628.3,124487587.8,19417656.1,548748560.1,97457971.54,451290588.5,422276884.7,451290588.5,422276884.7
