股票代码,统计日期,货币资金,应收账款,预付账款,其他应收款,存货,流动资产合计,固定资产,无形资产,非流动资产合计,资产总计,应付账款,预收账款,应付职工薪酬,应交税费,其他应付款,流动负债合计,非流动负债合计,负债合计,实收资本（股本）,资本公积,盈余公积,归属于母公司所有者权益合计,所有者权益合计,负债及股东权益总计,流动资产/流动负债,有形资产/总资产
600354,2015/12/31,1134678076,289071522.7,26059255.4,48746650.9,556384112.2,2308467245,694330238.5,211901091.3,1218893280,3527360525,220879963.8,70168270.89,22327875.53,92937599.77,223587663.4,1501646239,315332424.3,1816978664,527802080,902244899.1,30845504.62,1148083911,1710381861,3527360525,1.537290998,0.851287376
600354,2016/3/31,768458821.4,269155554.5,18074612.68,40870577.74,536096385.8,1940069827,675478608.6,208762753,1200902619,3140972446,49401005.32,86838773.37,19114146.08,5519176.57,214417620.9,1183506012,316447643.7,1499953656,527802080,902244899.1,30845504.62,1088392980,1641018790,3140972446,1.639256419,0.832719319
600354,2016/6/30,741162392.2,151894083.1,49832782.35,39831507.04,559752227.9,1772189924,658524110.7,206020814.7,1176574653,2948764577,42587358.83,78740132.8,18742612.05,8548832.46,240773098,1054569244,316122352,1370691596,527802080,902244899.1,30845504.62,1044818612,1578072981,2948764577,1.680487018,0.824316073
600354,2016/9/30,802545896.6,128849303,66471324.3,37486079.99,566989380.6,1747057354,565920483.7,202664251.9,1098722658,2845780012,57546152.31,58899583.42,16270301.57,1416076.24,84092343.1,1061295810,318457575.8,1379753386,527802080,899534494,30845504.62,968934753.8,1466026627,2845780012,1.646154953,0.812774644
600354,2016/12/31,484335634,205223792.9,46729208.97,33447632.19,598829881.1,1927248357,569566749.8,205861093.8,1104082868,3031331226,190621113.2,78913023.12,20843292.56,11188143.12,142244493.1,1266134728,369090257.6,1635224986,527802080,903933581.6,30845504.62,895733995,1396106240,3031331226,1.52215109,0.823669511
600368,2015/3/31,1063519479,388767147.4,330162154.3,733913963,2089818097,4635883717,7289276954,632642176.7,9727055435,14362939152,73376324.82,53682257.74,25464465.55,-12608083.07,814180166.3,3696171035,7482807828,11178978863,833801532,579966806.5,357241191.9,3010452366,3183960289,14362939152,1.254239502,0.830273006
600368,2015/6/30,761159381.4,311472149.9,368606786.5,739258429,2100890374,4291867643,7172719019,611752316.1,9545914485,13837782128,53565785.97,127547312.3,25582469.96,-10589287.93,857064512.9,4940359788,5728647922,10669007710,833801532,579966806.5,357241191.9,3026863290,3168774418,13837782128,0.868735847,0.828498856
600368,2015/9/30,214853217.8,298444950.4,297753104.9,700416151.1,2126542332,3645156241,7104809061,605848136.6,9425716287,13070872528,52898275.57,74334234.18,22879501.08,-20111973.59,870986229.8,5128896225,4771216578,9900112804,833801532,579966806.5,357241191.9,3045237281,3170759724,13070872528,0.710709689,0.822436703
600368,2015/12/31,669646851.7,169486880.9,29766867.89,1581373452,2111514360,4695397040,6702791551,53230822.2,7639636999,12335034039,24245580.29,59583058.42,33074102.55,32434867.41,163835022.8,5175789524,4143731952,9319521475,833801532,579966806.5,359738743.9,2861881723,3015512563,12335034039,0.907184695,0.924050031
600368,2016/3/31,289819127.8,141854225.9,37159718.97,1224692366,2187036513,4013913518,6635819578,52644609.36,7587060213,11600973730,22828222.4,78939370.05,20816532.96,34124626.81,160709692.7,4352833326,4146702095,8499535421,833801532,579966806.5,359738743.9,2956859765,3101438309,11600973730,0.922138115,0.91800338
600368,2016/6/30,1400014728,136081427.9,37801822.94,983501270.9,2209396730,4802235601,6583145799,52152132.02,7493503692,12295739294,20751084.06,57338364.13,21051929.22,26036163.23,166793878.3,4252943266,4891372434,9144315699,833801532,579966806.5,359738743.9,3006733577,3151423594,12295739294,1.129155811,0.925961516
600368,2016/9/30,318408790.5,106763162.3,78687023.79,1020025907,2251026529,3810828286,6536068631,121638667,7492585916,11303414202,52438503.6,102874953,17389262.8,30505362.28,168226016,2545401718,5560338956,8105740674,833801532,579966806.5,359738743.9,3058747609,3197673528,11303414202,1.497142184,0.915378021
600368,2016/12/31,550848546.9,131123643.4,15252378.24,910384178.3,2302031291,3942418981,6526027579,160055577.2,7476223112,11418642093,153812558.7,32556936.07,32430682.04,39877267.94,92322386.91,1692839162,6671196189,8364035350,833801532,489390512.4,379085954,2993463232,3054606743,11418642093,2.328879831,0.916785593
600373,2015/3/31,2987409856,1980284979,2806555209,257194290.9,924909871.5,9426002696,1278234852,876813908.2,5847191122,15273193818,1221603385,1259827626,259878444.4,40374345.82,418829815.7,4994333314,507417141.1,5501750455,1377940025,5436150385,79412238.33,9242107252,9771443363,15273193818,1.887339531,0.700851287
600373,2015/6/30,3662626070,2043294776,3074366712,401984025.8,941903540.5,10516758624,1258790410,902741047,5811691206,16328449830,1342833617,1645752095,310347782.7,-4736963.62,355767638.4,5584245199,978487298.7,6562732497,1377940025,5436150395,79412238.33,9237656703,9765717333,16328449830,1.883290982,0.721167604
600373,2015/9/30,3951895402,2267639030,2867019980,244172840,1186049123,10853338890,1277976174,896677918.2,5816513583,16669852473,1542303643,1870904739,305004831.4,19141815.92,383807014.8,5628427418,1003900212,6632327630,1377940025,5436150395,79412238.33,9530073994,10037524844,16669852473,1.928307516,0.727739798
600373,2015/12/31,5722543804,1907601712,2490679939,111911234.6,940108789.1,11519550836,1258325823,959466599.7,6087715860,17607266696,1406995118,1752751361,482866452.5,63535256.95,341374908.3,5512890236,1783470393,7296360629,1377940025,5436150395,95055228.94,9759574123,10310906068,17607266696,2.089566515,0.725716085
600373,2016/3/31,5401134087,2265181426,2368341208,109686061.5,1083317669,12233999807,1235094550,948655238.9,6222028165,18456027972,1786028360,1585828938,294890739,44997928.35,367925203.7,5976471576,1786782950,7763254525,1377940025,5436150395,95055228.94,10138741466,10692773447,18456027972,2.047027189,0.729793777
600373,2016/6/30,5073226741,2121410587,2412360365,200020009.8,1011224716,11492599503,1290830052,964864046.6,7312960203,18805559706,1638137921,1883266910,327238242.6,16008286.21,275880894.8,6482377816,1779917334,8262295149,1377940025,5436150395,95055228.94,10282281319,10543264557,18805559706,1.772898746,0.67976863
600373,2016/9/30,4626630716,2255818081,2513203142,195877623.3,1210324900,11816806520,1271239338,950041498.6,7191163844,19007970364,1846646639,2028326655,378317256.8,20171664.84,264040256,6322483146,1775436022,8097919168,1377940025,5436432622,95055228.94,10642893896,10910051195,19007970364,1.869013526,0.688555675
600373,2016/12/31,6519030384,1259260223,1949822699,143852191.1,1022310401,11400715657,1090174386,939879402.7,7451083975,18851799632,1357352886,2128418861,727843242.8,86342811.32,585405375.3,5934924275,1707774980,7642699254,1377940025,5439846867,129664723.7,11005047862,11209100377,18851799632,1.920953854,0.662583429
600395,2015/3/31,754339551.7,994818397.6,107764591.8,28891189.34,117159048.6,3870989943,2877258284,987026927.6,6914172526,10785162469,715324168.8,157302832.5,183500277.6,149536692.3,666674748.3,2769789386,1625659431,4395448817,1655051861,2339410687,669067287.3,6077269481,6389713652,10785162469,1.397575557,0.62569741
600395,2015/6/30,724140170,1025617400,98148112.05,48672426.4,125872690.5,3722909775,2816889784,971060943.3,6915248463,10638158238,646592520.1,97542650.18,243134711.7,67257856.2,687131910.1,2905260322,1581419435,4486679757,1655051861,2339410687,669067287.3,5839035421,6151478481,10638158238,1.281437586,0.614749228
600395,2015/9/30,687049356.1,1101284872,146306145.6,76022540,136531887.7,3577539377,2748945615,955412843.9,6895277404,10472816781,661288386.4,138720838.1,225754130.2,60201525.82,801087504.4,2693961305,1626775138,4320736443,1655051861,2339410687,669067287.3,5839638372,6152080338,10472816781,1.327984693,0.604086286
600395,2015/12/31,632519900,1171055200,44423700,21267000,137303800,3511536400,2917521200,940182800,6855507100,10367043500,811427200,105468300,210037500,36201700,872408400,2927603800,1466598800,4394202600,1655051900,2339410700,674587600,5660341200,5972840900,10367043500,1.199457522,0.620143785
600395,2016/3/31,721663700,1062695300,48277700,30734700,128870000,3330072300,2884259400,924203100,6848735400,10178807700,602351400,49209100,257480500,41212100,808604000,2797590700,1494605600,4292196300,1655051900,2339410700,674587600,5574112300,5886611400,10178807700,1.190335777,0.610516662
600395,2016/6/30,497028900,1146152400,62266400,55425400,150416400,3514444800,2860321000,908223400,6858680500,10373125300,603443200,77740700,201531600,55444100,859930400,2903561800,1470591000,4374152800,1655051900,2339410700,674587600,5686473900,5998972500,10373125300,1.210390907,0.614546303
600395,2016/9/30,631894800,1151622700,84283700,30341400,137665700,3901551800,2827453100,892243700,6878985400,10780537200,633978900,114256900,251645200,57526700,803064400,3254342100,1464320200,4718662300,1655051900,2339410700,674587600,5749385900,6061874900,10780537200,1.198875742,0.624180853
600395,2016/12/31,718619800,669975600,49078300,18429300,87601800,3827781900,2861901000,876452700,7680625600,11508407500,699655500,137463900,251149700,136466600,801905400,3440563800,1607385000,5047948800,1655051900,2429388000,694038800,6148054900,6460458700,11508407500,1.112544956,0.581286585
600518,2015/3/31,13281318381,2424054328,807947460,81272058.42,7376579236,24381894169,4277971070,1066161177,7378781702,31760675871,1396393123,1015651486,26156619.61,379159466.9,406515090.2,8906700149,5308290654,14214990804,2198714483,4756632729,876401135,17543087720,17545685068,31760675871,2.737477827,0.902369501
600518,2015/6/30,11888316468,2580346648,794692282.8,72909874.41,8535359998,24524155880,4303938802,1066592836,7596118721,32120274601,1531963010,1013455133,30795964.69,341972733.3,481309374,9347073030,5306726449,14653799478,4397428966,3657275487,876401135,17445001939,17466475123,32120274601,2.623725716,0.897504615
600518,2015/9/30,12480038910,2589735719,802041496.5,78781320.51,8986481652,25364636791,4275985315,1061595503,7655680110,33020316900,1730178672,981350075.8,31639880.1,337308711.1,466556248.5,9590946387,5309759895,14900706282,4397428966,3657275487,876401135,18097148378,18119610618,33020316900,2.644643789,0.897648021
600518,2015/12/31,15818341613,2550400593,559649991.8,78253305.57,9794699684,29447714760,4790347557,1052377353,8657514554,38105229315,1444321122,947579687.2,43798812.94,387815473,448451617.3,13879177730,5387611521,19266789251,4397428966,3657275487,1145170286,18765126902,18838440063,38105229315,2.121718976,0.898513483
600518,2016/3/31,16419952191,2845834137,591989435,101246494.5,10393169054,30719446692,4857306190,1047517020,8802497234,39521943926,1564600197,907768002.2,34072233.73,425166950.4,471683260.9,14334829886,5382825060,19717654947,4397428966,3657275487,1145170286,19734298792,19804288979,39521943926,2.14299346,0.900177202
600518,2016/6/30,22046532494,3236445062,673429617.3,92939942.11,11414755069,37879776230,4816781892,1042281236,10075505229,47955281459,1609474165,731494485.6,37709887.5,361014018.1,725323728.2,14833582490,5389033208,20222615698,4947223675,11322595097,1145170286,27664784283,27732665761,47955281459,2.553649886,0.890341102
600518,2016/9/30,26059225918,3283008138,825164307.8,113380871.1,12153661399,42871581613,4815939409,1043976818,10135392629,53006974242,1724948800,772573968,39868157.13,427184171.4,909199750.7,19027314110,5409173723,24436487834,4947223675,11334566334,1145170286,28503824741,28570486409,53006974242,2.253159924,0.899646164
600518,2016/12/31,27325140365,3095183749,720535749.5,140131084,12619374963,44461544325,5919649266,1814943008,10362352252,54823896577,1692635566,1218840872,69849882.01,533726974.6,416690314.8,20024441418,5416328125,25440769543,4947223675,11338752056,1474094194,29115570379,29383127034,54823896577,2.220363774,0.918964115
600533,2015/3/31,1170674555,4859649,704272201.2,255786769.9,9808677264,12186162352,21196115.48,468081.91,2025355180,14211517533,416701214.3,3083566263,4795602.4,45495148.56,1266771845,6896401450,3402853750,10299255200,1050000000,1043726569,264615879.5,3777852920,3912262333,14211517533,1.767032044,0.858976421
600533,2015/6/30,1460103907,7274725.94,402862878,251440677.2,9068490260,11357551284,20320554.43,417048.86,2214683960,13572235244,672089950.3,2303447766,6781106.14,22673368.94,1279823735,7338061814,2187040387,9525102201,1050000000,1043726569,264615879.5,3913360973,4047133043,13572235244,1.547759009,0.838319675
600533,2015/9/30,2226901230,4023262.27,164232032.2,92885149.28,8488280806,11238262884,20073131.82,375483.68,2056216028,13294478913,511995752.2,2227231829,8279593.75,29340854.95,1277155653,6424901380,3127910748,9552812129,1050000000,1043726569,264615879.5,3609229317,3741666784,13294478913,1.749172823,0.846842971
600533,2015/12/31,2277363559,7638569.14,191783916.7,106348716.1,8158824049,10866837423,31468267.85,367045.06,2599789818,13466627241,1029241452,1931955350,9219962.39,71997324.19,997053962.7,5907955715,3442692523,9350648238,1050000000,1043726569,290805480.9,3989863068,4115979003,13466627241,1.839356615,0.809282495
600533,2016/3/31,1983642587,16415586.81,300383180,93102604.75,7733638667,10381481849,30998566.76,412596.44,2899286161,13280768010,474641325.7,1934020305,8349178.41,65604971.33,1056614570,5069848706,3916037763,8985886469,1050000000,1043726569,290805480.9,4171264535,4294881541,13280768010,2.047690661,0.784026979
600533,2016/6/30,1280879428,12810455.36,236801710.4,93315207.28,10014105056,11927029574,31013920.95,617424.95,2709694825,14636724399,488001424.2,2169754887,13619637.14,34259846.17,1112412791,6505110507,4044488834,10549599341,1050000000,1043726569,290805480.9,3988616745,4087125057,14636724399,1.833486082,0.816989045
600533,2016/9/30,2126698989,16395204.71,263810405.5,118455043.1,10156274509,13004506266,30223065.85,800130.68,2633077227,15637583492,502617488.7,2384078440,10744259.62,23943064.2,1138079036,6813385417,4774232053,11587617470,1050000000,1043726569,290805480.9,3950236509,4049966023,15637583492,1.908670282,0.833551382
600533,2016/12/31,1151859087,5573293.59,201247947.9,284558264,9514419812,11448275910,32810223.69,2033178.03,2571289107,14019565017,623134028.1,1097798792,10450403.16,88338026.92,1132109171,5251194836,4797272144,10048466980,1050000000,1021212287,313917615.8,3932956171,3971098036,14019565017,2.180127812,0.818933121
600538,2015/3/31,25805214.98,146553918.2,18246691.13,20121001.98,62351469.55,297622919.4,327552920.3,53669619.69,678436979.3,976059898.7,119893146,10728056.08,9277275.22,6536907.77,29492017.77,237252033.8,12160000,249412033.8,464401185,586891392.6,36597627.62,674769507.3,726647864.8,976059898.7,1.254458875,0.640509707
600538,2015/6/30,112422793.6,149234682.8,23612213.98,15517009.55,74137327.11,402487168.2,324404775.5,53608519.69,565436970.8,967924139,121001632,7646861.97,9426953.4,6310599.98,25462155.22,224845565.6,10170000,235015565.6,464401185,586891392.6,36597627.62,678967901.8,732908573.4,967924139,1.790060512,0.750980283
600538,2015/9/30,86742732.25,163585013.6,23614443.98,20792290.38,70347329.88,391554942.1,322349906.7,53149227.37,585201917.1,976756859.2,136195010.8,6146800.24,10163343.97,2366518.06,25064284.96,239364476.1,10170000,249534476.1,464401185,586891392.6,36597627.62,674265278.4,727222383.1,976756859.2,1.635810579,0.7308931
600538,2015/12/31,136155485.2,159100635.7,7360773.14,16173368.5,77384748.35,591263682.3,327108511,52664014.83,392755420.5,984019102.8,137679849,5432053.38,13248464.81,2258299.63,22864072.61,235782885.5,10400000,246182885.5,464401185,586891392.6,36597627.62,682186761.9,737836217.3,984019102.8,2.507661576,0.933286956
600538,2016/3/31,35422752.86,192592433.1,12109232.79,18452678.71,75900119.32,599212985,324216964.1,52285546.13,389495960.8,988708945.8,139431303.9,9493617.22,10478462.89,2648562.92,24590923.84,248229861.8,10400000,258629861.8,464401185,586891392.6,36597627.62,675956449.5,730079083.9,988708945.8,2.413943997,0.933975517
600538,2016/6/30,42445938.78,204788386,14094918.56,18928263.48,70188867.17,601126574.2,324353695.8,51860022.86,386462862.7,987589436.9,157218201,11590249.27,11274575.79,1307453.47,23199969.96,257937440.5,9757039.15,267694479.7,464401185,586891392.6,36597627.62,669888467.2,719894957.2,987589436.9,2.330513062,0.937110337
600538,2016/9/30,53074957.88,212199858.1,8845981.51,20717274.81,68788211.73,582907649.1,318396537.6,51388749.65,381926737.2,964834386.3,155673725.7,10196835.85,9067543.41,2261279.92,24455966.19,245584342.1,9757039.15,255341381.2,464401185,586891392.6,36597627.62,662360697.8,709493005.1,964834386.3,2.373553803,0.934154296
600538,2016/12/31,70978159.19,203988031.1,9674570.01,8963980.98,64471323.83,579921841.2,315959311.4,50928393.95,377788639.8,957710480.9,151959459.1,13713278.71,11215519.31,3042017.75,29556181.73,260285447.6,8640000,268925447.6,464401185,586891392.6,36597627.62,650324812.5,688785033.3,957710480.9,2.228022529,0.935440481
600546,2015/3/31,5175121871,7698716811,6534028734,5188540009,3198492492,28609959278,9023449338,6628293100,22604808946,51214768224,6618714899,3742778046,354502374.3,213878391.3,4254954310,36153382080,5689120903,41842502983,1982456140,2245034405,206442261.9,6229446743,9372265240,51214768224,0.791349457,0.73481556
600546,2015/6/30,5314917731,7106097130,6318310881,5266554456,3544810204,28478902418,8918897869,6591389487,22730760926,51209663345,6323065642,3150175943,378716843.4,259013809.5,4512859491,35454463670,6290446886,41744910555,1982456140,2245034405,206442261.9,6282512573,9464752789,51209663345,0.803252947,0.730287954
600546,2015/9/30,5602690399,7091271071,7087931245,5295118050,3341870244,29345359517,9043661847,6560760403,22931805320,52277164836,6100672717,3431615732,385620865,189208594.3,4206050411,35714296767,7184043384,42898340152,1982456140,2245474107,206442261.9,6207730071,9378824685,52277164836,0.821669812,0.73433633
600546,2015/12/31,6260723184,6605815808,6122956446,4129126719,2731737214,26832344032,10265140280,6491076878,23657609573,50489953605,3091269972,2409823938,373911710.1,279530364.9,4628124477,37538923911,6156471968,43695395879,1982456140,2245034405,206442261.9,3740920756,6794557726,50489953605,0.714787246,0.73474982
600546,2016/3/31,4836323390,6924219988,6240081959,4289227685,2694097636,25691714300,10182939910,6443757261,23619219759,49310934059,3353734570,2555431055,389080962.4,295223465,3349997732,35864079596,6594225378,42458304973,1982456140,2245034405,206442261.9,3737922258,6852629085,49310934059,0.716363408,0.727519259
600546,2016/6/30,4010511465,6582000847,6312754165,4106655980,2589458103,24421937341,10081814467,6389527708,23758899476,48180836817,2993727151,2421236494,431751974.9,221602837.7,4607128452,35386930443,6285564362,41672494805,1982456140,2245034405,206442261.9,3377361754,6508342012,48180836817,0.690140033,0.71613019
600546,2016/9/30,4805292533,6397639547,6158289141,4423610545,2628381153,25451684654,9997172850,6349678309,23816860989,49268545642,2992614486,2573481284,450926207.9,258893667,5662010316,36646861615,6128424948,42775286564,1982456140,2245034405,206442261.9,3328089018,6493259079,49268545642,0.694511986,0.71950282
600546,2016/12/31,5696401279,5341069600,4143407512,1840329311,2076233589,21047215660,10530737953,6260869204,23812843802,44860059462,2375490226,2094815761,431018688.5,835968695,1508975116,31346455587,6075201418,37421657005,1982456140,2245034405,206442261.9,4019712549,7438402457,44860059462,0.671438453,0.70392135
600603,2015/3/31,4130212.33,7646764.19,2520644.22,2234633.03,15901049.95,67507940.16,183511037,55161878.29,312924929.9,380432870.1,2951917.45,2186630.61,432582.89,658137,210941258.5,234740153.7,63655944.87,298396098.6,194641920,545972710.7,66533740.01,35050206.53,82036771.51,380432870.1,0.287585822,0.659824628
600603,2015/6/30,14865965.86,12788519.16,2460693.76,3048238.37,15983904.69,84323790.88,179586961.8,55158422.53,314554416.5,398878207.4,5361950.44,4561832.92,647648.26,927283.61,225483345.2,255540103.9,63655944.87,319196048.8,194641920,545972710.7,66533740.01,32782065.33,79682158.6,398878207.4,0.329982612,0.661632418
600603,2015/9/30,4759236.76,11467452.9,2662657.97,5467580.77,19448459.2,78977859.63,175627378.5,55134276.52,325968396.9,404946256.5,11168168.88,3047838.04,732739.25,1226953.01,225071707,260904383.8,63655944.87,324560328.7,194641920,545972710.7,66533740.01,32901101.98,80385927.87,404946256.5,0.302708059,0.628738342
600603,2015/12/31,31453801.39,663031.53,1119275.25,2090058.57,40970625.76,112355826.4,81264473.35,772871.55,146018514.5,258374340.9,7780899.05,16476682.1,1078877.08,225851.37,310021406.3,336379384.7,63655944.87,400035329.5,194641920,545972710.7,66533740.01,-151833551.9,-141660988.6,258374340.9,0.334015197,0.749378979
600603,2016/3/31,14372699.11,663031.53,2947409.58,1745654.97,59645509.2,113874304.4,78757494.01,769415.79,143324404.1,257198708.5,10371736.77,15573814.42,457108.77,-2196757.38,317521206.3,347516266,62855944.87,410372210.9,194641920,545972710.7,66533740.01,-162660232.3,-153173502.4,257198708.5,0.327680502,0.748960986
600603,2016/12/31,456029546.3,239034691.9,5055643.17,2277716.16,170574343.4,953582745,45252728.78,286321.4,5525584508,6479167253,153640758.1,179717561.9,5217060.41,78720395.07,68480331.27,487776106.7,1789730827,2277506933,964936431,91137243.32,319980683,4201660319,4201660319,6479167253,1.954959933,0.154161088
600648,2015/3/31,3480802345,184119361.1,335078186.5,182668006.6,9734107390,13916775962,1684430073,80711293.88,11804653494,25721429456,1009600679,486826488.3,43553699.8,327988462.1,965539812.1,13103557787,3128946013,16232503800,1135349124,3902372395,474076190.9,9128914185,9488925656,25721429456,1.062060868,0.606545062
600648,2015/6/30,4623815687,199204673.1,478022887.1,155315880.7,10501307238,15957667290,1536527204,90764260.02,11921907643,27879574933,1423627460,601084996.1,63462420.25,212511622.6,1175054853,15262068013,3292221183,18554289196,1135349124,3902372395,474076190.9,8963250805,9325285737,27879574933,1.045577,0.627491435
600648,2015/9/30,5443939076,191341397.2,571974859.1,174237690.4,10927447349,17309021212,931561708.9,79604962.53,11771097795,29080119007,1260211542,1638812901,80837265.49,129272509.5,1308308845,16265278047,3672727173,19938005220,1135349124,3902372395,474076190.9,8787520032,9142113787,29080119007,1.064170017,0.627252692
600648,2015/12/31,3175028358,416788953.3,407741796.3,638398073.1,11399710550,16242332980,1039191349,88732614.56,12737649829,28979982809,1569491416,2259970133,53541804.6,335872859.5,1103204311,16749470681,2833400356,19582871037,1135349124,3902372395,557629005.9,9016616977,9397111772,28979982809,0.969722166,0.596326245
600648,2016/3/31,2268772004,282986532.8,399991176.2,661616059.1,11664865991,15286816951,1043594873,87918523.31,12605075765,27891892716,1131766931,2362455342,69152926.02,243347594.6,1126576892,15608603533,2854552782,18463156315,1135349124,3902372395,557629005.9,8985774166,9428736401,27891892716,0.979384025,0.585489554
600648,2016/6/30,2054815582,803410594.2,418486365.8,834431380.3,11486958704,15885193395,1040794802,87279756.57,12614229392,28499422787,1189045390,1587139840,93838493.89,408218418,1306134647,15125795783,3992976431,19118772214,1135349124,3760269536,564333589.7,9018632883,9380650574,28499422787,1.050205465,0.593906351
600648,2016/9/30,1867054430,531608162.3,448997308.2,843060860.9,11284958941,15207680469,1029511405,87224053.25,12602650781,27810331250,1324693411,733343411.5,118896025.2,553864326.7,1226173646,11535458191,6562006620,18097464812,1135349124,3760269536,564333589.7,9317416441,9712866438,27810331250,1.318342125,0.583854674
600648,2016/12/31,2974639230,516197836.6,513931278.7,455223361.5,11998193400,16649151318,1017073331,88246790.49,12962548733,29611700051,1790892154,577021883.9,78636219.92,745701360.1,1305665462,13928587153,5884518833,19813105985,1135349124,3760275692,605392261.5,9416787779,9798594066,29611700051,1.195322335,0.596596096
600663,2015/3/31,2725511531,42715920.35,1233114.71,525917050,11987123809,15309846717,466386719.1,1426403.03,30563648121,45873494838,590897616,1184283315,15921891.59,1065290792,10221671108,18739030449,10911844923,29650875373,1867684000,38898158.63,2526796613,12472125974,16222619465,45873494838,0.81700314,0.34390738
600663,2015/6/30,3755272370,80597272.73,1776557.42,115500068.9,12487058739,16467114683,462072407.5,1362873.02,32293686733,48760801416,821636017,2059360647,18679257.93,446166821.7,10590933146,22819709450,10811411496,33631120947,1867684000,38898158.63,2526796613,12031347964,15129680470,48760801416,0.72161807,0.347188451
600663,2015/9/30,2921513628,64342109.14,3252730.08,61436701.56,13071982129,16149436974,458029369.2,1393109.67,34453701727,50603138701,800150808.4,3613285905,16662525.79,633691395.6,10819865551,23524654910,11733985782,35258640692,1867684000,38898158.63,2526796613,12126029552,15344498009,50603138701,0.686489857,0.32819044
600663,2015/12/31,1942442058,35192983.89,1886563.32,157072996.5,10047688507,12219207253,454680737.1,1352504.64,40229695505,52448902759,1954621337,4670193650,53239054.2,966415065.6,10976483283,26523432659,9685657396,36209090055,1867684000,38898158.63,2744759374,12997262377,16239812704,52448902759,0.460694791,0.241642576
600663,2016/3/31,2014889527,49257831.31,1435306.32,161691652.5,10426756495,12693685447,450047340.3,1281599.61,40714652405,53408337852,1917203126,5656786341,37267956.23,773946146,11053775191,26972598252,9899031161,36871629413,1867684000,38898158.63,2744759374,13255946173,16536708439,53408337852,0.470614115,0.246098892
600663,2016/6/30,5298822775,208894863.6,2394992.75,314468566.6,10356572856,16208063729,446740156.3,1210694.58,37565873676,53773937405,1635716016,7093219416,36012900.08,517942965.6,9676481739,26238613023,11258314942,37496927965,3361831200,38898158.63,2744759374,12820925659,16277009440,53773937405,0.617718006,0.309718884
600663,2016/9/30,2236834127,187673315.9,6126141.8,224304023,11185431739,13867279022,441680951,1221922.88,43430718606,57297997627,2319708886,7934443876,29320630.25,802070596.3,9707030000,29093192673,10416463462,39509656135,3361831200,847045492.3,2744759374,14105646026,17788341492,57297997627,0.4766503,0.249728796
600686,2015/3/31,3148402363,8316066767,266971371.8,186147405.2,2219893497,15420300346,1839643646,283013582.4,2702081895,18122382241,5727816525,358075377.4,352508333.3,70035689.49,448946043.2,13962753048,448256614.5,14411009663,442597097,19507301.14,278044272.7,2174394857,3711372578,18122382241,1.104388246,0.952410327
600686,2015/6/30,3336375720,9419752212,257147769.4,201181403.3,2673413015,17521189102,1820974855,283854303.6,2747304924,20268494025,6633777353,358187385.7,378191788.9,79995028.74,471049693.7,14581722221,544261803.1,15125984024,606738511,1128991745,250455392.7,3528260070,5142510002,20268494025,1.201585714,0.954297045
600686,2015/9/30,5155525924,9656495268,295344593.3,233921558.8,2989445827,20126062481,1806083267,280897651.3,2754672126,22880734608,7224507038,851563176.4,398102646.9,158323574.7,531481679,15837606330,1576253090,17413859421,606738511,1128991745,250455392.7,3618877699,5466875187,22880734608,1.270776787,0.958542028
600686,2015/12/31,6199578709,11821369804,204092258.7,144630944.5,3145453811,22478451017,1801749860,277170174.2,2903067456,25381518473,8071346137,603034779.1,455227260.8,378235667.4,610171943,17349320059,2059245901,19408565960,606738511,1129625697,244292327,3879086482,5972952513,25381518473,1.295638731,0.956609468
600686,2016/3/31,4011769276,13949101421,213260105.5,221581438.5,2354330957,22694344530,1827188493,273593838.5,2951676163,25646020693,8260222524,458451047.8,363402754.3,62535868.67,596877212,17249009805,2319240157,19568249962,606738511,1129625697,244292327,3939164992,6077770731,25646020693,1.3156897,0.956153522
600686,2016/6/30,4682707942,14437918052,230401157.3,229030457.8,2057881573,23664413178,1819804453,288381180.6,3038848516,26703261694,6897293244,520334622.3,371313681.1,80893239.99,814174728.9,18197961435,2434386323,20632347758,606738511,1129625697,244292327,3948503784,6070913936,26703261694,1.300388138,0.954348496
600686,2016/9/30,4635894820,14511245368,171897833.8,254910773.7,2364273487,24481139480,1855360418,285407806,3082021957,27563161437,7033186323,562711066.6,399262412.7,112059160.3,1175267920,19240704480,2849623251,22090327731,606738511,1129625697,244292327,3684015716,5472833706,27563161437,1.272361909,0.955496341
600686,2016/12/31,5202423330,12444928597,142348225.4,175643601.9,1435545353,22179480370,1846371930,285234754.3,3010440383,25189920753,7379542023,711825645.5,390167799.3,137413687.8,995455412.2,18135168484,2607566620,20742735104,606738511,1130230450,260158240,3567930488,4447185649,25189920753,1.223009336,0.953788324
600693,2015/3/31,1226201642,5030663.96,16759192.02,107492162,2701496874,4152150582,310078068.3,1193338.87,701337812.8,4853488395,162039290.3,703103961.3,6094960.35,56341850.41,609123873.4,2065640649,821116465,2886757114,449114574,576536414,174523996.6,1894004549,1966731281,4853488395,2.010103057,0.91938587
600693,2015/6/30,1078601493,6775380.79,15299440.97,131775047.6,2759951097,4098450752,307966178.9,1072636.7,710548172.8,4808998925,103060030.6,808128178.4,6313215.27,48442524.84,628635664.8,2560151462,369448696.7,2929600159,449114574,576536414,174523996.6,1808930259,1879398766,4808998925,1.60086261,0.916285697
