股票代码,统计日期,销售商品、提供劳务收到的现金,收到其他与经营活动有关的现金,经营活动现金流入小计,购买商品、接受劳务支付的现金,支付给职工以及为职工支付的现金,支付的各项税费,支付其他与经营活动有关的现金,经营活动现金流出小计,经营活动产生的现金流量净额,投资活动现金流入小计,购建固定资产、无形资产和其他长期资产支付的现金,投资活动现金流出小计,投资活动产生的现金流量净额,偿还债务支付的现金,筹资活动现金流出小计,筹资活动产生的现金流量净额,现金及现金等价物净增加额,期初现金及现金等价物余额,期末现金及现金等价物余额,净利润,固定资产折旧、油气资产折耗、生产性生物资产折旧,无形资产摊销,财务费用,投资损失,现金的期末余额,现金的期初余额,间接法-现金及现金等价物净增加额
2312,2015/6/30,387446125.8,80477760.45,499139495.4,156024201.1,317976888.8,91799304.06,77247468.27,643047862.2,-143908366.8,151809335.1,331612315.2,341652107.2,-189842772.1,347000000,501860909,-47460909,-381212047.9,565264377.3,184052329.5,-92012986.56,26751539.57,6043896.88,17635206.78,1015416.16,184052329.5,565264377.3,-381212047.9
2312,2015/12/31,1401282863,185486969.2,1628566347,703326345,644756897.5,131295923.4,284905921.6,1764285087,-135718740.8,172787280,820418590.3,2288320760,-2115533480,719000000,1180067871,3751413478,1500176057,565264377.3,2065440434,-37927928,78239875.22,15106649.3,64017880.71,-769011.97,2065440434,565264377.3,1500176057
2312,2016/6/30,417940393.6,30228290.45,464733670,149547264.7,338912115.8,124471732.6,129490967.6,742422080.8,-277688410.7,2069124521,528011641.6,2859261642,-790137120.3,450400000,515230950.6,-156298356.1,-1224085277,2065440434,841355157.4,-119658438.8,61189904.72,11686819.36,41361620.13,-25114910.07,841355157.4,2065440434,-1224085277
2312,2016/12/31,1143427663,65685858.38,1230446591,348533459.5,708529499.9,114389850.5,377858852.5,1549311662,-318865071,5447880176,612982814.5,6597732815,-1149852639,1175400000,1501594716,-111018914.7,-1579689143,2065440434,485751291.2,-1303835400,145922124.1,27012056.37,82725534.02,-31227322.63,485751291.2,2065440434,-1579689143
2340,2015/6/30,2099767091,80581299.16,2187653403,2450257915,120781349.5,60036893.81,113552459.9,2744628618,-556975215.3,70751013.7,713337325.6,720777325.6,-650026311.9,2141843916,2378075035,872953406.6,-334148235.6,1083924928,749776692.3,163237089.4,130982582.8,21479302.02,112103482.3,-870444.58,749776692.3,1083924928,-334148235.6
2340,2015/12/31,5281066047,124479466,5422488846,4953385041,303292385.5,142353473.8,322205072.2,5721235973,-298747126.3,71212788.32,1498647967,2739027381,-2667814593,4852870950,5492749456,3205009421,241868537.8,1083924928,1325793466,218640152.3,244566442.2,56202931.68,290693418.1,488337.57,1325793466,1083924928,241868537.8
2340,2016/6/30,3330190735,116962218.6,3454184271,3676360386,167911952.8,61289947.46,132055615.4,4037617901,-583433630.1,1604931253,539330705,2352415438,-747484184,2438564075,2620708674,1639350369,309630291.8,1325793466,1635423757,183345083.4,170514234.5,21228921.6,150430247.2,-14322791.38,1635423757,1325793466,309630291.8
2340,2016/12/31,8229982778,192710816.2,8443333530,7413467548,333806046,225259748.3,354866936.9,8327400279,115933251.3,413148766.1,1421056825,2271518537,-1858369771,5648248584,6346850926,1893974038,153262857.9,1325793466,1479056324,299633105.7,343120157.5,50273925.09,396607717.1,-88922283.34,1479056324,1325793466,153262857.9
2345,2015/6/30,1619051391,18452914.56,1637613034,1031001853,195059871.2,124967045.4,99233531.19,1450262301,187350733.6,107035241.4,36898573.8,44964774.06,62070467.36,320760169.2,438036417.4,-167895391.3,81590997.46,99179535.37,180770532.8,141512391,9004100.97,1416207.78,23913092.71,-12047380.83,180770532.8,99179535.37,81590997.46
2345,2015/12/31,3012014445,47500059.25,3059683648,1891614672,390915246.9,249411710.2,205171823.7,2737113453,322570195,157564217.8,68516554.13,130336554.1,27227663.69,333773676.5,722923502.6,-149839936.5,181062829.6,99179535.37,280242364.9,255694603.5,19133514.17,2797161.07,74788048.63,-12290974.42,280242364.9,99179535.37,181062829.6
2345,2016/6/30,1591990938,10803466.43,1603024408,932770734,188157244.3,139681422.7,93509873.87,1354119275,248905132.9,93706328.1,26146663.85,29146663.85,64559664.25,881226438.6,1027240816,-261020071.7,52640487.36,280242364.9,332882852.3,142240995.4,9019907.9,1450667.43,24373335.6,-6996177.75,332882852.3,280242364.9,52640487.36
2345,2016/12/31,3133710403,20450294.76,3154160697,2030178479,421361591,241961773.1,213790905,2907292748,246867949.6,2357213896,59857126.25,2637487126,-280273230.1,1228337353,1481437022,209860791.1,178887932.6,280242364.9,459130297.5,231841220.6,18151805.55,3864126.5,60664155.81,-18956646.55,459130297.5,280242364.9,178887932.6
2356,2015/6/30,666524649.3,14635528.11,682458443.7,757287155.7,58108107.35,45255756.62,98592521.18,959243540.9,-276785097.2,87858799.76,26753842.19,30041135.69,57817664.07,177900000,221308885,243820059.5,24850985.81,319623368,344474353.9,55286204.36,9195949.47,3923887.46,16193946.08,-28824035.23,344474353.9,319623368,24850985.81
2356,2015/12/31,1393655438,122936055.6,1520712710,1234971871,119842732.9,80349232,283007465.3,1718171301,-197458591.1,101653281.5,66751735.53,143776735.5,-42123454.07,427400000,532681509.9,199001260.9,-40535695.96,319623368,279087672.1,104290247,20225092.34,6936657.44,41227574.7,-28655663.21,263587672.1,319623368,-40535695.96
2356,2016/6/30,1192362125,1255437086,2449304001,1195431796,110119306.5,115269866.4,1411864499,2832685468,-383381467.4,58484319.66,22177621.51,197454736.7,-138970417,515865568,554264906.9,415987030.6,-106344042,326818955.3,220474913.4,116814679.1,8317448.24,3724442.41,20288602.16,-1953790.03,220474913.4,326818955.3,-106344042
2356,2016/12/31,2008093204,2192599036,4665633133,1687552376,277353536.2,217811418.4,2139816027,4613376273,52256860.32,207862973,61927109.67,549091526.4,-341228553.5,768533614.5,930834739.3,395950809.1,106979115.9,279087672.1,386066788,167520246.7,23733237.32,6929049.03,59864027.07,-13529356.55,386066788,263587672.1,106979115.9
2385,2015/6/30,6616905350,120489442.5,6737421876,5120989517,1034420496,134984159.7,775795300.5,7079139473,-341717597.6,743138611.6,405689374.7,1636120284,-892981672.4,618810000,849767317,-242718468.7,-1477418741,2613156206,1135737465,196707746.4,157844618.1,15519469.7,60745442.99,-12733544.07,1135737465,2613156206,-1477418741
2385,2015/12/31,15878998292,196791760.2,16075790052,11193827468,1870072514,246483368.3,1465924338,14776307688,1299482365,2303007785,1148448408,5967252879,-3664245095,1601150081,2604384745,1769172295,-595488612.6,2613156206,2017667594,708226693.8,337870862.7,34679732.78,125013945.2,-125332779.5,2017667594,2613156206,-595488612.6
2385,2016/6/30,6750937569,157485407.5,6916050419,5169868627,1054814774,148714197.7,633374978.6,7127356818,-211306399.2,1103716734,457346739.6,1731978002,-628261268.4,958778779.9,1265290721,-70919651.49,-910459111.3,2017667594,1107208482,376093299,168551916,29733198.39,54127023.31,-57069497.09,1107208482,2017667594,-910459111.3
2385,2016/12/31,16626935908,113887898.8,16764084918,12541315718,1864124454,285076579.3,1249136192,16121685679,642399239.1,2157975359,890655756.5,3275145567,-1117170207,6759553908,8217854982,302283913,-172312740.7,2017667594,1845354853,935819834,349498700.6,59737730.05,115767868.1,-85204833.03,1845354853,2017667594,-172312740.7
2416,2015/6/30,27466926739,754302699.1,28221250751,26663677327,238510982.7,166250900.8,918893013.6,27987332224,233918527.7,2100129964,11720974.15,2362100974,-261971009.8,5009763915,7231372433,11741436.08,-15807812.95,1247498555,1231690742,78014064.67,8308785.28,4841489.71,90938731.37,1350078.81,1231690742,1247498555,-15807812.95
2416,2015/12/31,59173617631,1045949749,60219780170,57928047580,423182581.3,264480806.6,1311524508,59927235476,292544694.6,9382031103,39113449.4,10043357556,-661326452.7,12325896829,14054272230,635527860.7,269435215.2,1247498555,1516933770,138361265.6,15802335.98,13712946.99,164064901.9,-11807605.12,1516933770,1247498555,269435215.2
2416,2016/6/30,26979696150,1089242271,28101627010,25977288517,210802399.8,97491784.05,1335410879,27791093579,310533430.9,7105289892,8135415.1,7006324415,98965477.24,4374392853,5481409604,-1025118074,-614936041.8,1516933770,901997728.6,95203065.88,6263874.58,5756746.3,74308954.53,7516508.9,901997728.6,1516933770,-614936041.8
2416,2016/12/31,56069791135,1185913859,57419285283,53646284198,375071476.4,288872211.1,1489718663,56029546549,1389738734,12922919440,11262583.91,12993284792,-70365351.98,9387565792,11396348024,-1867489347,-546698232.5,1516933770,970235537.9,197980863.1,10564645.67,11214620.73,163117757.5,-58765677.93,970235537.9,1516933770,-546698232.5
2440,2015/6/30,1351505450,38071971.45,1389577422,335435876.7,149256461.8,336508514.2,137253684.5,958454537.1,431122884.7,427009136.4,191472171.4,532680926.6,-105671790.3,312165945,781609110.6,-189790696.5,136622889.6,251253083.6,387875973.2,615588199.1,101611327.1,2596906.66,9635331.14,-12900226.12,387875973.2,251253083.6,136622889.6
2440,2015/12/31,2435668645,75540221.13,2512185968,173034772.4,296626307,499171650.6,280094387.5,1248927117,1263258850,1188253560,588774948.4,1855850995,-667597434.8,805499361.9,1346822938,-606678860.5,-5170254.44,251253083.6,246082829.2,749633092.1,242006222.7,6672725.56,14513110.83,-22911179.71,246082829.2,251253083.6,-5170254.44
2440,2016/6/30,1283287434,58583043.06,1341870477,316276191,129661046.5,224918196.9,153164249.5,824019683.8,517850793.5,1214711171,97192128.01,1328562520,-113851349.5,205036594.9,553179146.3,-381391072.4,20364534.6,246082829.2,266447363.8,270904563.6,120772343.6,5101816.95,7338936.35,-5698508.43,266447363.8,246082829.2,20364534.6
2440,2016/12/31,2593146301,51910007.81,2645708384,412860732.7,308861342.1,390373006.8,286638783.4,1398733865,1246974519,2755528851,433023823.6,3179472623,-423943772.2,252999674.7,583571259.7,-364148779.8,472576532.4,246082829.2,718659361.6,668986535.4,279053163.2,7370735.74,-8240469.19,-10777626.31,718659361.6,246082829.2,472576532.4
2468,2015/6/30,785032461.6,16772182.64,840318459.7,594454819.3,83580709.58,22287013.95,70836664.13,771159207,69159252.7,50913531.52,9274366.06,112557486.1,-61643954.55,510907881,558942177.4,72495233.1,84380957.96,164059385.2,248440343.2,2993617.69,13370013.79,2187479.47,14388806.15,2145452.53,248440343.2,164059385.2,84380957.96
2468,2015/12/31,1721412237,18485346.53,1802918509,1289981612,172260265,37619476.78,152072034.7,1651933388,150985121.1,42659532.28,26650707.69,73408764.68,-30749232.4,1003217942,1119583482,-76618770.95,47323803,164059385.2,211383188.2,30889.53,47859342.72,4085243.86,32797160.69,372897.21,211383188.2,164059385.2,47323803
2468,2016/6/30,752566679,6706631.15,802531514.5,548598008.3,81211678.73,28927893.65,73164441.86,731902022.5,70629491.97,503883.88,3822548.82,29986159.66,-29482275.78,258871536.5,333420408.9,-56046312.16,-11591337.66,211383188.2,199791850.5,1837569.07,25147608.98,2273196.54,10045342.38,457694.81,199791850.5,211383188.2,-11591337.66
2468,2016/12/31,10975565172,264347870,11240094144,7867419612,634750341.8,679554521.3,238081021.6,9419805497,1820288647,8002571697,765572687,5532717272,2469854425,302357142.9,1021752163,-555227611.7,3739596881,123001690,3862598571,1262400469,124156563.3,31098346.33,9072054.53,-15035321.83,3862598571,123001690,3739596881
2481,2015/6/30,576983977.3,15456943.4,600157930,435871506.4,35261055.27,48388347.71,123264283.6,642785192.9,-42627262.9,120687962.5,120644791.5,1375835689,-1255147726,908447080,1391835112,69553515.65,-1228221474,1367205485,138984011.1,108016966.9,22968128.8,608727.42,18947664,-28146450.57,138984011.1,1367205485,-1228221474
2481,2015/12/31,1349076215,129834455.1,1488000867,813380812.3,93810019.58,87363926.47,195219961.6,1189774720,298226146.9,285247992.5,308043179.5,1689955113,-1404707121,1764724816,2337343797,-35907368.82,-1142388343,1367205485,224817142.1,185289350.8,51132161.05,1249129.43,40755474.22,-46580043.57,224817142.1,1367205485,-1142388343
2481,2016/6/30,803598808.1,16076669.96,826759605.9,609020465.1,63811537.85,61608437.08,36043889.21,770484329.2,56275276.71,687133591.2,89223924.74,794073924.7,-106940333.6,716809752.3,862298771.3,178323600.5,127658543.6,224817142.1,352475685.7,61965914.85,31299415.97,627120.56,20569670.43,-25073704.37,352475685.7,224817142.1,127658543.6
2481,2016/12/31,2018234163,126780376.8,2189910554,1346077995,151531413.9,112089288.1,179640083.3,1789338780,400571773.2,2028902315,167392883.6,1976729752,52172563.19,1678005577,1954062505,-300433843.6,152310492.8,224817142.1,377127634.9,50505213.81,62703595.03,1286952.12,34356982.99,-40451325.6,377127634.9,224817142.1,152310492.8
2482,2015/6/30,2307610213,50383557.05,2358124608,2912243579,177603596.5,232465551.9,129717068.4,3452029795,-1093905187,63019823.37,38209265.88,321470494.9,-258450671.5,1219600000,1446134007,910496862.6,-441937717.6,2016510436,1574572718,180214854.4,13567648.15,1222335.89,87589220.86,156248.02,1574572718,2016510436,-441937717.6
2482,2015/12/31,4900049222,51265326.6,4951868243,4811447656,347009704.1,384338372.1,224640620.4,5767436353,-815568109.7,540732645.2,50735868.26,1361386121,-820653476,2697240407,3132197949,1660547226,24794059.85,2016510436,2041304496,310855283.9,27246315.41,2647954.55,169255636.4,1052002.57,2041304496,2016510436,24794059.85
2482,2016/6/30,2531123287,74185444.71,2605689218,2422877683,199903309.9,241762044.2,146127958.9,3010670996,-404981777.6,407311542.9,83347688.16,256847688.2,150463854.7,1307922287,1574432949,-712158555.1,-966458917.5,2041304496,1074845578,161487954.1,15599527.26,2263693.22,74831126.16,6358889.61,1074845578,2041304496,-966458917.5
2482,2016/12/31,7237272983,319700259.1,7557289602,6231915310,423211229.3,416960052.1,270280383,7342366974,214922628.3,754081274.4,263626600.5,1341041877,-586960602.8,2036210847,2712190231,-447236410.4,-818597560.6,2041304496,1222706935,400440538.9,27839764.61,4987164.65,121806617.9,-78879618.96,1222706935,2041304496,-818597560.6
2488,2015/6/30,610482131.5,116421320.6,777957024.9,494377555.6,71295212.53,13208469.52,137932407.9,716813645.5,61143379.4,44113818.82,59339478.49,85657052.52,-41543233.7,456774146,764494661.2,86494234.32,107701823.9,306087700.1,413789524,40267004.98,50138729.92,1819047.88,32301215.9,5816669.22,413789524,306087700.1,107701823.9
2488,2015/12/31,1337273506,128606758.1,1534014112,1118691807,152302555.8,39619193.89,247017256.3,1557630813,-23616700.73,623390440.4,151398117.7,733326305.7,-109935865.4,1030532382,1366909843,166092096.3,54034936.98,306087700.1,360122637.1,43559201.72,102464556.2,4814745.6,42856935.31,8530458.61,360122637.1,306087700.1,54034936.98
2488,2016/6/30,1074179979,80659444.3,1170113615,898121741,123418633.7,32386429.07,182482273.6,1236409077,-66295462.65,208225512.6,19948114.55,498626479.6,-290400967,745900000,939234093.8,234892366.3,-118416355.2,360122637.1,241706281.9,-45506354.4,52680341.41,2103932.83,26858265.5,-3111083.22,241706281.9,360122637.1,-118416355.2
2488,2016/12/31,2098555873,134310589.7,2280157265,1591074617,275407562.7,48925680.35,443224210.2,2358632070,-78474804.35,569388820.3,124780163.3,807450163.3,-238061342.9,1894180960,2231684443,311971646.4,1635238.46,360122637.1,361757875.6,-139930197.9,122525728.2,6192020.23,51511769.61,-5745340.92,361757875.6,360122637.1,1635238.46
2492,2015/6/30,73878995.28,21164573.67,95043568.95,13995410.12,19768210.34,6842964.44,28803094.56,69409679.46,25633889.49,71588105.7,61428920.47,270286319,-198698213.3,1127389933,1219557771,189585645.6,16505352.16,146993623.4,163498975.6,12895357.99,21961747.04,969589.14,3480149.91,-13775378.47,163498975.6,146993623.4,16505352.16
2492,2015/12/31,162117007,75683350.3,237800357.3,27759856.54,36903489.34,13499535.48,131653361.6,209816243,27984114.31,376394811.1,128766266.2,596730238.8,-220335427.7,2781217410,2931684778,139589733.5,-50817823.07,146993623.4,96175800.36,32025986.96,46736734.92,1940308.71,12997870.03,-11101443.65,96175800.36,146993623.4,-50817823.07
2492,2016/6/30,97804462.27,72930816.47,170735278.7,21221226.44,20852375.03,11361710.05,78286345.75,131721657.3,39013621.47,205847524.4,40583394.79,176705953.6,29141570.79,3721264625,3745136914,30287441.72,100742314.8,96175800.36,196918115.1,28304770.78,24875051.89,978632.58,2255153.55,-2075004.52,196918115.1,96175800.36,100742314.8
2492,2016/12/31,257793183.1,206013695.3,463806878.4,29850598.48,42802270.23,29394912.25,251304699,353352480,110454398.5,348907538.3,77637931.99,572801695.5,-223894157.2,5373538284,5431960415,122108287.6,8492518.56,96175800.36,104668318.9,42620841.86,52625535.25,1955692.18,10753094.5,-8615625.97,104668318.9,96175800.36,8492518.56
2494,2015/6/30,223460462.3,5502925.44,234915861.5,121219760.4,33428243.01,29971997.01,32835753.13,217455753.6,17460107.94,61072212.5,121120369.8,189899494.8,-128827282.3,179777423.2,200651827.5,36189761.7,-75154802.39,371321839.9,296167037.5,8397818.69,19341847.8,1364750.86,16711514.93,-19269.18,296167037.5,371321839.9,-75154802.39
2494,2015/12/31,520236668.1,24228811.41,557686326.5,328936875,75133827.81,41386345.71,63625839.53,509082888.1,48603438.48,143009282.5,386526175.4,477808864.1,-334799581.6,269054550.8,301113978.8,122326235.8,-166014181.4,371321839.9,205307658.5,13222459.78,40153585.36,2709676.93,24801062.48,172234.82,205307658.5,371321839.9,-166014181.4
2494,2016/6/30,172792426.7,17433304.69,191159672,129375537,32695513.7,18182166.55,19928973.43,200182190.6,-9022518.68,44958756.64,55957617.92,56232734.42,-11273977.78,120255340,186645506.6,155254343.4,137626483.8,205307658.5,342934142.3,7437814.78,30065863.87,1276317.12,16830611.29,325970.29,342934142.3,205307658.5,137626483.8
2494,2016/12/31,454425349.8,6863266.5,464338980.1,271646085.5,76943745.54,26195194.77,40033523.34,414818549.2,49520430.9,62278659.64,91046164.84,96321281.34,-34042621.7,537900000,721071076.4,201040493.7,228811658.9,205307658.5,434119317.4,10086621.99,59548098.43,2730432.42,16490580.76,-943910.69,434119317.4,205307658.5,228811658.9
2512,2015/6/30,310304907.6,8725583.89,354308844.9,312715181.5,82411982.76,45637168.12,36741409.28,542156283.2,-187847438.3,2118919.05,61891628.09,249115614.7,-246996695.6,139669807.2,179333207.8,340381611.6,-94806701.72,280491435,185684733.2,19400574.35,20137455.51,6326397.95,15273882.52,-2231010.61,185684733.2,280491435,-94806701.72
2512,2015/12/31,1190818511,33782471.13,1301705232,973000901.1,179397369.5,82561341.41,154580142.7,1511125985,-209420753.4,234237276.9,117681611.7,495631895.9,-261394619,514023538.2,804300813.2,1317918738,847799806,280491435,1128291241,149925351.4,43347859.4,13758546.43,39609997.85,-56285104.9,1128291241,280491435,847799806
2512,2016/6/30,1009518253,23995233.53,1077305406,794692890,138479082.1,90112147.97,90176131.5,1091413386,-14107980.41,23971841.76,24593504.35,266789504.4,-242817662.6,571185323.1,763614701.8,54033355.11,-201084208.1,1128291241,927207032.8,38162261.51,23758599.79,9521485.72,35670541.52,2480345.43,927207032.8,1128291241,-201084208.1
2512,2016/12/31,2423478735,89411253.15,2599807252,1886558561,287079084,165137582.5,188214896.6,2420795829,179011422.3,28249956.53,152066801.1,904233051.2,-875983094.7,1542958036,1784708348,363792013.9,-327164247.3,1128291241,801126993.7,169249452.1,47317947.57,18514687.61,90328857.53,-76906558.71,801126993.7,1128291241,-327164247.3
2535,2015/6/30,421118454.2,31353654.66,452472108.9,336895407.4,40649272.69,29823409.8,109702993.7,517071083.6,-64598974.77,27000000,21838927.27,21838927.27,5161072.73,665000000,1102704974,1078035021,1018597119,83474038.09,1102071157,-31418900.02,64883204.49,3883418.02,38576007.66,-3597039.32,1102071157,83474038.09,1018597119
2535,2015/12/31,765598854.9,224281884.8,989880739.6,757892927.6,99161305.1,61608292.9,303353533.8,1222016059,-232135319.8,37000000,228717169.4,235587169.4,-198587169.4,1552000000,2403921733,854586100.6,423863611.5,83474038.09,507337649.6,-303881736.7,129892561.6,8741290.84,100784904,233690.81,507337649.6,83474038.09,423863611.5
2535,2016/6/30,456046379.3,41964903.39,498109821.9,613273555.1,30061665.75,36335288.6,146311900,825982409.4,-327872587.6,23441067.2,25390112.45,25390112.45,-1949045.25,837006139.7,1007958858,-158049937.4,-487871570.2,504599569.5,16727999.23,8976164.82,63964053.71,2874230.13,44304887.02,-51266354.26,16727999.23,504599569.5,-487871570.2
2535,2016/12/31,1079618451,167904959.9,1247523411,965490547.2,71624846.11,68749366.2,663266275.5,1769131035,-521607623.7,256646054.3,53785629.86,138795629.9,117850424.4,2188000000,2520425689,-23400159.01,-427157358.3,507337649.6,80180291.22,14485321.51,123588479.2,5772687.17,107004636.8,5521021.69,80180291.22,507337649.6,-427157358.3
2537,2015/6/30,826136419.8,308198344.2,1135235398,443960590.2,96705912.39,75710038.77,195365069.5,811741610.8,323493787.5,1520689.67,92295411.48,185539068.3,-184018378.7,712513557.7,754298206.3,-151748206.3,-12040024.18,122400875.4,110360851.2,113039232.3,49745100.21,5671749.62,21954426.97,-393876,110360851.2,122400875.4,-12040024.18
2537,2015/12/31,1552058663,524557914.1,2079900139,895965820.2,180370315.1,146888357.9,358304708.8,1581529202,498370936.5,36532688.3,133271392.2,240493049.1,-203960360.8,1086186259,1148255324,-318735323.7,-23423396.39,122400875.4,98977479.03,90732883.45,94442531.85,10760056.04,29396959.07,-393876,98977479.03,122400875.4,-23423396.39
2537,2016/6/30,734122414.9,134817840.8,872615912,488533718.7,86255973.98,60995992.92,91719320.51,727505006.1,145110905.9,18762679.9,62712989.35,74338697.23,-55576017.33,175310295.6,185948186.6,-81948186.62,7635034.46,98977479.03,106612513.5,74642516.55,48118255.51,6683014.77,7503021.77,-1647801.88,106612513.5,98977479.03,7635034.46
2537,2016/12/31,2128989722,312884828.2,2445751216,1295037395,262103261.9,156096133.7,298896686.4,2012133477,433617738.3,563557297.2,109158567.5,110358567.5,453198729.7,412908549.2,793558284.2,1322456242,2210473896,98977479.03,2309451375,260781192.1,103305960.6,17854869.96,12447170.25,-670435.26,2309451375,98977479.03,2210473896
2543,2015/12/31,3628092251,143391090.4,3830636982,1805042984,337586293.4,250737466.1,758607520.7,3151974264,678662717.5,687059336.1,218089327.3,1257808370,-570749034.2,10016400,89390451,-70923702.6,44481601.93,483108923.7,527590525.6,319028975.4,88533321.36,7983336.06,-7411789.72,-23241875.84,527590525.6,483108923.7,44481601.93
2543,2016/6/30,2321106261,115742660.6,2461372414,1027625188,249730984.3,136591002.4,413657129.6,1827604304,633768110.1,2757107629,130994461.6,2721857375,35250253.6,30101330.94,140295103.4,-80150375.04,591108311.4,527590525.6,1118698837,229961868,48553179.44,4044450.57,-3134136.46,-12986115.46,1118698837,527590525.6,591108311.4
2543,2016/12/31,4532274599,169613041.4,4761363206,2306184675,469186651.5,271569814.7,830436208.5,3877377350,883985855.4,3926072614,402731763.3,3965597935,-39525320.49,30402016.03,360859986.9,-310291389.2,543063276.4,527590525.6,1070653802,430312933.8,97080026.58,8197577.68,-10383155.17,-24983513.32,1070653802,527590525.6,543063276.4
2547,2015/6/30,1375598141,6498607.26,1411630802,1195143864,164171668,47336849.17,50793969.24,1457446351,-45815549.24,16835687.17,154439183.7,388002028.3,-371166341.1,178801982.8,208329838.8,-137125552.3,-556221766.2,839297993.8,283076227.6,79915215.76,47380159.67,1430160.73,5759063.77,-10935019.24,283076227.6,839297993.8,-556221766.2
2547,2015/12/31,2393252273,20076509.63,2456542738,1717954602,355975519,127345602.9,99053560.72,2300329285,156213453.1,132741908.7,293062197,872717870.1,-739975961.5,500872484.3,542968937.4,83718203.57,-499149056,839297993.8,340148937.8,183091816.5,90850744.2,3214667.27,10572063.14,-14344991.07,340148937.8,839297993.8,-499149056
2547,2016/6/30,1191915920,2701800,1225849773,779102731.7,205888016.2,49170485.45,76467681.25,1110628915,115220858,558777570.1,352123631.6,891463639.6,-332686069.6,359443718.8,398951826.3,139179868.2,-74816217.47,340148937.8,265332720.3,92269158.81,58127256.22,1940144.05,10466311.49,6511952.44,265332720.3,340148937.8,-74816217.47
2547,2016/12/31,2638546216,21895144.25,2695232722,1684303960,449353013.8,111512184.3,118257845.2,2363427003,331805718.3,750487184.9,979153095.3,1773181341,-1022694156,1018806563,1092340484,877933873.4,199869978.6,340148937.8,540018916.4,170589338.3,125277707,4102825.21,32086700.67,-18825485.18,540018916.4,340148937.8,199869978.6
2600,2015/6/30,1848786889,25245336.05,1936953326,1335076636,167478238.1,39738090.53,343339571.7,1885632537,51320789.33,15348876.88,29050733.28,50590733.28,-35241856.4,587758088.5,865032585.9,-123142203.2,-106805791.1,299841393.1,193035601.9,4027938.25,45818040.44,1536195.76,22164497.55,-8395185.36,193035601.9,299841393.1,-106805791.1
2600,2015/12/31,4991760999,68961128.12,5199987810,3898298309,444696889.2,101797542.1,499290808.8,4944083549,255904261.5,572750981.1,107175364.9,1049640705,-476889723.8,2014138889,2273072088,401186353.4,188697805.7,299841393.1,488539198.8,59961414.98,100880456.7,3529303.11,42597618.28,-13424996.12,488539198.8,299841393.1,188697805.7
2600,2016/6/30,4118387550,142367529.6,4360139434,3812492885,384001721.3,101491766.5,246481632.2,4544468005,-184328571.4,201895393.3,94744038.71,1239084017,-1037188623,761651959.5,815763064.5,1386738509,170274048.8,488539198.8,658813247.6,61300620.6,69291769.69,2618713.71,30737903.62,-5000291.13,658813247.6,488539198.8,170274048.8
2600,2016/12/31,11849434006,145463244.9,12227042252,10183565346,1131029852,271527785.4,685366902.6,12271489886,-44447633.88,1921233923,709017131.1,3638341882,-1717107959,1763935855,2166375718,1979319072,225700924.8,488539198.8,714240123.6,251567738.9,159340433.3,6051794.95,86591632.09,-12471025.48,714240123.6,488539198.8,225700924.8
2648,2015/6/30,2446515803,88614129.91,2535686160,1708671956,83173451.96,33561563.98,193711784.2,2019118756,516567404.3,1329769.56,94726265.47,94926265.47,-93596495.91,1702974729,2251637825,-253137506.1,159963374.4,195492017,355455391.4,-114563308.2,198119116.2,3324942.74,82897763.96,55115,355455391.4,195492017,159963374.4
2648,2015/12/31,4234391214,286619449.9,4535021215,2585582140,153603308.8,64672688.89,478429756.5,3282287894,1252733320,12551239.19,171361843.8,276510854.1,-263959615,3963884316,4233779595,-763938013.9,204461836.2,195492017,399953853.2,-436177608.1,397825687.7,6430167.21,188492350.5,-6791986.22,399953853.2,195492017,204461836.2
2648,2016/6/30,1920247783,392745862.1,2313692808,1708653155,88706197.83,49854946.15,420695257.8,2267909557,45783251.36,3950379.24,215086889.8,229499737.1,-225549357.9,1419878060,1660310291,124989472.1,-59352977.63,399953853.2,340600875.5,14006302.95,196296262.1,3415633.72,81167271,12231134.39,340600875.5,399953853.2,-59352977.63
2648,2016/12/31,4981722097,99607806.72,5096150786,3680379858,164846939.2,73631640,435166286,4354024724,742126062.5,26615141.54,301941356.5,421362380,-394747238.5,3117700352,3480112719,-218894825.9,109073363.6,400096527.4,509169890.9,307022436,392774930.8,7961554.77,109886994,2893813.44,509169890.9,400096527.4,109073363.6
2663,2015/12/31,2145300390,43805653.35,2189106043,2026033006,277635052.1,154055171.9,131942144.4,2589665374,-400559331.1,55949319.38,30620370.32,191050499.2,-135101179.9,75002000,185647095.8,100416332,-434654182.9,1546237649,1111583466,199147534,21587153.55,2262839.45,44340641.49,-24566759.47,1111583466,1546237649,-434654182.9
2663,2016/6/30,1063467626,30673688.89,1094523879,956692691.7,139757904,64559237.23,142539491.2,1303549324,-209025444.8,5698856.02,14576837.49,55184760.43,-49485904.41,411878000,544954188,-56733459.29,-314841426,1111583466,796742040.2,73265709.91,15406279.3,2410086.81,24390068.09,-2554974.57,796742040.2,1111583466,-314841426
2663,2016/12/31,2409492285,128764931.8,2538500925,1939196880,264753190.8,135975570,263945686,2603871327,-65370401.75,11173276.84,26672544.03,388594721.8,-377421444.9,501998000,986590535.9,228294103.6,-213124105.2,1111583466,898459361,107194916.1,30943877.89,5203359.76,55194169.66,-8345416.13,898459361,1111583466,-213124105.2
